DateTime,BTC price
2023-05-15 0:00,27231.62161
2023-05-22 0:00,26858.73706
2023-05-29 0:00,27765.07287
2023-06-05 0:00,25785.85148
2023-06-12 0:00,25906.75194
2023-06-19 0:00,26778.06344
2023-06-26 0:00,30255.88612
2023-07-03 0:00,31135.3576
2023-07-10 0:00,30394.65558
2023-07-17 0:00,30143.74627
2023-07-31 0:00,29219.82019
2023-08-07 0:00,29164.35859
2023-08-14 0:00,29408.97171
2023-08-21 0:00,26128.90502
2023-08-28 0:00,26103.27657
2023-09-04 0:00,25799.52569
2023-09-11 0:00,25135.03938
2023-09-18 0:00,26474.89
2023-09-25 0:00,26288.8095
2023-10-02 0:00,27565.8893
2023-10-09 0:00,27591.34676
2023-10-16 0:00,28506.79367
2023-10-23 0:00,32954.16905
2023-10-30 0:00,34495.10502
2023-11-06 0:00,35017.71515
2023-11-13 0:00,36543.26809
2023-11-20 0:00,37516.05037
2023-11-27 0:00,37229.24522
2023-12-04 0:00,41910.29948
2023-12-11 0:00,41209.89479
2023-12-18 0:00,42635.73319
2023-12-25 0:00,43623.7504
2024-01-01 0:00,44049.47355
2024-01-08 0:00,46981.3243
2024-01-15 0:00,42528.91925
2024-01-22 0:00,39577.09986
2024-01-29 0:00,43218.34708
2024-02-05 0:00,42619.27427
2024-02-12 0:00,49989.80372
2024-02-19 0:00,51804.80515
2024-02-26 0:00,54551.82592
2024-03-04 0:00,68091.83882
2024-03-11 0:00,72198.08753
2024-03-18 0:00,67770.88652
2024-03-25 0:00,70042.02042
2024-04-01 0:00,69791.62773
2024-04-08 0:00,71712.79728
2024-04-15 0:00,63393.32517
2024-04-22 0:00,66944.59609
2024-04-29 0:00,63908.38888
2024-05-06 0:00,63228.10313
2024-05-13 0:00,62886.93945
2024-05-20 0:00,71202.20259
2024-05-27 0:00,69347.81526
2024-06-03 0:00,68833.30284
2024-06-10 0:00,69465.93625
2024-06-17 0:00,66483.87853
2024-06-24 0:00,60258.95544
2024-07-01 0:00,62835.39976
2024-07-08 0:00,56691.91491
2024-07-15 0:00,64734.76117
2024-07-22 0:00,67535.19767
2024-07-29 0:00,66867.16728
2024-08-05 0:00,54343.62768
2024-08-12 0:00,59394.16295
2024-08-19 0:00,59411.51902
2024-08-26 0:00,62983.44277
2024-09-02 0:00,59159.02389
2024-09-09 0:00,57135.78144
2024-09-16 0:00,58227.46422
2024-09-23 0:00,63336.01263
2024-09-30 0:00,63260.04255
2024-10-07 0:00,62416.50883
2024-10-14 0:00,66089.75874
2024-10-21 0:00,67440.46251
2024-10-28 0:00,69862.52055
2024-11-04 0:00,67779.09698
2024-11-11 0:00,88859.99845
2024-11-18 0:00,90587.69655
2024-11-25 0:00,93343.02907
2024-12-02 0:00,95726.44173
2024-12-09 0:00,97390.19886
2024-12-16 0:00,105855.6722
2024-12-23 0:00,94800.75621
2024-12-30 0:00,92523.16309
2025-01-06 0:00,102179.5604
2025-01-13 0:00,94375.72991
2025-01-20 0:00,102588.9987
2025-01-27 0:00,101907.4463
2025-02-03 0:00,101582.4087
2025-02-10 0:00,97375.22535
2025-02-17 0:00,95790.511
2025-02-24 0:00,91869.65434
2025-03-03 0:00,86315.93055
2025-03-10 0:00,79005.96013
2025-03-17 0:00,84013.94752
2025-03-24 0:00,87322.57186
2025-03-31 0:00,82461.44963
2025-04-07 0:00,79421.80441
2025-04-14 0:00,84589.03241
2025-04-21 0:00,87360.71989
2025-04-28 0:00,95066.02119
2025-05-05 0:00,94853.72986
2025-05-12 0:00,102920.0747
2025-05-19 0:00,105615.829
2025-05-26 0:00,109371.9852
2025-06-02 0:00,105899.6969
2025-06-09 0:00,110198.1587
